file,key,q,nterms,nmasks,D,bandwidth,censored
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0600.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0600.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0600.cnf-20-cc,20,61,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0601.cnf-16-cc,16,34,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0601.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0601.cnf-20-cc,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0602.cnf-16-cc,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0602.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0602.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0603.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0603.cnf-18-cc,18,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0603.cnf-20-cc,20,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0604.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0604.cnf-18-cc,18,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0604.cnf-20-cc,20,64,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0605.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0605.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0605.cnf-20-res,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0606.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0606.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0606.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0607.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0607.cnf-18-cc,18,48,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0607.cnf-20-cc,20,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0608.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0608.cnf-18-res,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0608.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0609.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0609.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0609.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-061.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-061.cnf-18-cc,18,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-061.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0610.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0610.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0610.cnf-20-cc,20,60,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0611.cnf-16-cc,16,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0611.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0611.cnf-20-res,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0612.cnf-16-res,16,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0612.cnf-18-res,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0612.cnf-20-res,20,64,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0613.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0613.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0613.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0614.cnf-16-cc,16,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0614.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0614.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0615.cnf-16-cc,16,33,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0615.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0615.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0616.cnf-16-res,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0616.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0616.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0617.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0617.cnf-18-cc,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0617.cnf-20-cc,20,57,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0618.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0618.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0618.cnf-20-res,20,62,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0619.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0619.cnf-18-cc,18,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0619.cnf-20-res,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-062.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-062.cnf-18-res,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-062.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0620.cnf-16-cc,16,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0620.cnf-18-res,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0620.cnf-20-res,20,66,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0621.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0621.cnf-18-cc,18,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0621.cnf-20-res,20,64,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0622.cnf-16-cc,16,32,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0622.cnf-18-cc,18,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0622.cnf-20-res,20,65,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0623.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0623.cnf-18-res,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0623.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0624.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0624.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0624.cnf-20-cc,20,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0625.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0625.cnf-18-cc,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0625.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0626.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0626.cnf-18-cc,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0626.cnf-20-cc,20,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0627.cnf-16-cc,16,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0627.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0627.cnf-20-cc,20,65,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0628.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0628.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0628.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0629.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0629.cnf-18-res,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0629.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-063.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-063.cnf-18-cc,18,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-063.cnf-20-res,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0630.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0630.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0630.cnf-20-cc,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0631.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0631.cnf-18-cc,18,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0631.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0632.cnf-16-cc,16,34,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0632.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0632.cnf-20-cc,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0633.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0633.cnf-18-cc,18,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0633.cnf-20-cc,20,56,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0634.cnf-16-cc,16,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0634.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0634.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0635.cnf-16-cc,16,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0635.cnf-18-res,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0635.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0636.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0636.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0636.cnf-20-res,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0637.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0637.cnf-18-res,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0637.cnf-20-res,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0638.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0638.cnf-18-cc,18,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0638.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0639.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0639.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0639.cnf-20-res,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-064.cnf-16-cc,16,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-064.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-064.cnf-20-res,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0640.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0640.cnf-18-cc,18,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0640.cnf-20-cc,20,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0641.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0641.cnf-18-cc,18,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0641.cnf-20-res,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0642.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0642.cnf-18-res,18,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0642.cnf-20-cc,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0643.cnf-16-cc,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0643.cnf-18-cc,18,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0643.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0644.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0644.cnf-18-res,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0644.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0645.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0645.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0645.cnf-20-cc,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0646.cnf-16-cc,16,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0646.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0646.cnf-20-res,20,59,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0647.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0647.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0647.cnf-20-cc,20,60,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0648.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0648.cnf-18-cc,18,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0648.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0649.cnf-16-cc,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0649.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0649.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-065.cnf-16-cc,16,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-065.cnf-18-res,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-065.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0650.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0650.cnf-18-cc,18,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0650.cnf-20-cc,20,58,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0651.cnf-16-cc,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0651.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0651.cnf-20-cc,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0652.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0652.cnf-18-cc,18,39,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0652.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0653.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0653.cnf-18-cc,18,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0653.cnf-20-res,20,67,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0654.cnf-16-cc,16,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0654.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0654.cnf-20-cc,20,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0655.cnf-16-cc,16,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0655.cnf-18-cc,18,44,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0655.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0656.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0656.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0656.cnf-20-cc,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0657.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0657.cnf-18-res,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0657.cnf-20-cc,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0658.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0658.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0658.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0659.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0659.cnf-18-cc,18,46,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0659.cnf-20-res,20,53,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-066.cnf-16-res,16,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-066.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-066.cnf-20-res,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0660.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0660.cnf-18-cc,17,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0660.cnf-20-cc,20,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0661.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0661.cnf-18-cc,18,42,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0661.cnf-20-cc,20,54,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0662.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0662.cnf-18-cc,18,56,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0662.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0663.cnf-16-res,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0663.cnf-18-cc,18,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0663.cnf-20-cc,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0664.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0664.cnf-18-cc,18,53,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0664.cnf-20-res,20,50,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0665.cnf-16-cc,16,40,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0665.cnf-18-res,17,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0665.cnf-20-cc,20,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0666.cnf-16-cc,16,35,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0666.cnf-18-cc,18,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0666.cnf-20-cc,20,55,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0667.cnf-16-cc,16,37,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0667.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0667.cnf-20-cc,20,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0668.cnf-16-cc,16,36,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0668.cnf-18-res,18,49,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0668.cnf-20-cc,20,48,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0669.cnf-16-res,16,41,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0669.cnf-18-cc,18,43,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0669.cnf-20-cc,20,51,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-067.cnf-16-cc,16,45,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-067.cnf-18-cc,18,47,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-067.cnf-20-cc,20,52,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0670.cnf-16-cc,16,38,1,1,0,
binaryoptimization/max3sat/satlib/uuf100-ham.hdf5,8-uuf100-0670.cnf-18-cc,18,47,1,1,0,
